DISORDER,STUDY,YEAR,TISSUE,GENEID,LOG2FC,PVAL
BD,Zandi,2022,,ENSG00000133574,-0.1011960000,0.1586582000
BD,Zandi,2022,,ENSG00000110987,0.0706213000,0.0126698000
BD,Zandi,2022,,ENSG00000184574,-0.2821935000,0.0067013000
BD,Zandi,2022,,ENSG00000205352,0.0815547000,0.0113360000
BD,Zandi,2022,,ENSG00000196418,-0.0707210000,0.1415847000
BD,Zandi,2022,,ENSG00000180263,-0.1002779000,0.0095965000
BD,Zandi,2022,,ENSG00000158792,-0.1580968000,0.0026374000
BD,Zandi,2022,,ENSG00000237737,0.1295719000,0.0039586000
BD,Zandi,2022,,ENSG00000163328,0.0975926000,0.0171974000
BD,Zandi,2022,,ENSG00000241563,0.0313952000,0.7202995000
BD,Zandi,2022,,ENSG00000132170,0.0062017000,0.9142529000
BD,Zandi,2022,,ENSG00000099204,-0.0887835000,0.0004834000
BD,Zandi,2022,,ENSG00000135245,0.4235009000,0.0070201000
BD,Zandi,2022,,ENSG00000212384,-0.1000433000,0.2390735000
BD,Zandi,2022,,ENSG00000104635,0.2839017000,0.0000367000
BD,Zandi,2022,,ENSG00000167604,-0.3113609000,0.0001771000
BD,Zandi,2022,,ENSG00000102445,-0.1913131000,0.0002191000
BD,Zandi,2022,,ENSG00000066294,-0.3566711000,0.0004974000
BD,Zandi,2022,,ENSG00000162783,-0.1101311000,0.0516038000
BD,Zandi,2022,,ENSG00000166886,-0.0509185000,0.1589279000
BD,Zandi,2022,,ENSG00000154016,-0.0947419000,0.2364418000
BD,Zandi,2022,,ENSG00000273148,0.0667894000,0.3447141000
BD,Zandi,2022,,ENSG00000135363,-0.1604021000,0.0046762000
BD,Zandi,2022,,ENSG00000111642,-0.0362671000,0.0546759000
BD,Zandi,2022,,ENSG00000120875,-0.5476628000,0.0001914000
BD,Zandi,2022,,ENSG00000115840,0.0861674000,0.0012252000
BD,Zandi,2022,,ENSG00000197093,-0.2321579000,0.0012757000
BD,Zandi,2022,,ENSG00000166428,-0.2889011000,0.0018443000
BD,Zandi,2022,,ENSG00000188636,-0.0561272000,0.0047407000
BD,Zandi,2022,,ENSG00000166801,-0.0975188000,0.0111352000
BD,Zandi,2022,,ENSG00000117318,-0.1899186000,0.0267909000
BD,Zandi,2022,,ENSG00000157219,0.1029971000,0.0503674000
BD,Zandi,2022,,ENSG00000157005,0.1939341000,0.0965179000
BD,Zandi,2022,,ENSG00000279543,-0.0401959000,0.4661404000
BD,Zandi,2022,,ENSG00000162551,-0.0076612000,0.9037324000
BD,Zandi,2022,,ENSG00000135414,-0.0672475000,0.0379735000
BD,Zandi,2022,,ENSG00000168329,-0.2385665000,0.0908574000
BD,Zandi,2022,,ENSG00000132669,-0.0802045000,0.0028282000
BD,Zandi,2022,,ENSG00000156017,-0.0616309000,0.0122101000
BD,Zandi,2022,,ENSG00000173436,-0.0504063000,0.0189925000
BD,Zandi,2022,,ENSG00000169313,-0.2547426000,0.0279738000
BD,Zandi,2022,,ENSG00000127334,-0.0835733000,0.0498734000
BD,Zandi,2022,,ENSG00000278982,-0.2404326000,0.0361667000
BD,Zandi,2022,,ENSG00000266094,-0.0921226000,0.0559333000
BD,Zandi,2022,,ENSG00000164600,-0.1736182000,0.1693526000
BD,Zandi,2022,,ENSG00000242125,0.0973281000,0.0134902000
BD,Zandi,2022,,ENSG00000169902,0.1387813000,0.0000500000
BD,Zandi,2022,,ENSG00000177098,-0.0663440000,0.2744326000
BD,Zandi,2022,,ENSG00000154813,-0.0701871000,0.0071112000
BD,Zandi,2022,,ENSG00000184922,-0.1114919000,0.0113304000
BD,Zandi,2022,,ENSG00000021461,0.1410484000,0.1500276000
BD,Zandi,2022,,ENSG00000146072,0.0075684000,0.8189198000
BD,Zandi,2022,,ENSG00000172216,0.0499175000,0.4009308000
BD,Zandi,2022,,ENSG00000136010,0.1427192000,0.0004354000
BD,Zandi,2022,,ENSG00000249087,0.1241312000,0.0100903000
BD,Zandi,2022,,ENSG00000084676,0.0098541000,0.6095014000
BD,Zandi,2022,,ENSG00000171612,-0.1496345000,0.0002161000
BD,Zandi,2022,,ENSG00000239473,-0.1564662000,0.1252807000
BD,Zandi,2022,,ENSG00000189180,-0.0385357000,0.0349664000
BD,Zandi,2022,,ENSG00000165092,-0.1943244000,0.1205896000
BD,Zandi,2022,,ENSG00000076382,0.1143178000,0.0024836000
BD,Zandi,2022,,ENSG00000188177,0.0462058000,0.0178681000
BD,Zandi,2022,,ENSG00000112308,-0.0507793000,0.0059338000
BD,Zandi,2022,,ENSG00000116852,-0.0803994000,0.0465503000
BD,Zandi,2022,,ENSG00000229191,-0.1486896000,0.2056699000
BD,Zandi,2022,,ENSG00000173914,-0.0598714000,0.0617950000
BD,Zandi,2022,,ENSG00000255192,0.0214686000,0.8436774000
BD,Zandi,2022,,ENSG00000152256,0.1424591000,0.0035946000
BD,Zandi,2022,,ENSG00000161835,-0.1298447000,0.0912476000
BD,Zandi,2022,,ENSG00000119242,0.0532317000,0.0396410000
BD,Zandi,2022,,ENSG00000140943,0.0435748000,0.0087838000
BD,Zandi,2022,,ENSG00000138771,-0.1122801000,0.0379497000
BD,Zandi,2022,,ENSG00000168243,0.1246743000,0.2346181000
BD,Zandi,2022,,ENSG00000166265,-0.1871966000,0.0219475000
BD,Zandi,2022,,ENSG00000117411,0.0076884000,0.8038393000
BD,Zandi,2022,,ENSG00000207933,-0.3420980000,0.0003753000
BD,Zandi,2022,,ENSG00000179477,0.1663929000,0.0800097000
BD,Zandi,2022,,ENSG00000070882,-0.1131208000,0.1201310000
BD,Zandi,2022,,ENSG00000171115,-0.1100179000,0.1295780000
BD,Zandi,2022,,ENSG00000139372,-0.0657748000,0.0147870000
BD,Zandi,2022,,ENSG00000271414,-0.2384719000,0.0786898000
BD,Zandi,2022,,ENSG00000010319,-0.0584356000,0.4683116000
BD,Zandi,2022,,ENSG00000003400,-0.1332583000,0.0203500000
BD,Zandi,2022,,ENSG00000223942,-0.3348019000,0.0322220000
BD,Zandi,2022,,ENSG00000112425,-0.0464488000,0.1255314000
BD,Zandi,2022,,ENSG00000163513,0.0045989000,0.9302384000
BD,Zandi,2022,,ENSG00000154262,-0.1049698000,0.0967312000
BD,Zandi,2022,,ENSG00000255571,-0.0700117000,0.0324652000
BD,Zandi,2022,,ENSG00000148429,-0.0718604000,0.0095644000
BD,Zandi,2022,,ENSG00000226751,-0.3694671000,0.0004037000
BD,Zandi,2022,,ENSG00000176435,-0.1349195000,0.0386164000
BD,Zandi,2022,,ENSG00000015592,0.1063150000,0.0405184000
BD,Zandi,2022,,ENSG00000228058,-0.4235515000,0.0011402000
BD,Zandi,2022,,ENSG00000188766,-0.0792081000,0.1274600000
BD,Zandi,2022,,ENSG00000171488,-0.0357828000,0.3173864000
BD,Zandi,2022,,ENSG00000100154,-0.0178162000,0.4375110000
BD,Zandi,2022,,ENSG00000112218,-0.0328170000,0.7380409000
BD,Zandi,2022,,ENSG00000133059,0.0196504000,0.2539347000
BD,Zandi,2022,,ENSG00000204366,-0.0416983000,0.3248516000
BD,Zandi,2022,,ENSG00000124205,-0.2927741000,0.0013794000
BD,Zandi,2022,,ENSG00000145623,0.3398530000,0.0000922000
BD,Zandi,2022,,ENSG00000106034,-0.3082155000,0.0008764000
BD,Zandi,2022,,ENSG00000164082,-0.1162585000,0.0940938000
BD,Zandi,2022,,ENSG00000227039,-0.3609372000,0.0018016000
BD,Zandi,2022,,ENSG00000105697,0.7591266000,0.0018207000
BD,Zandi,2022,,ENSG00000164989,0.0710075000,0.0140783000
BD,Zandi,2022,,ENSG00000125850,-0.0413631000,0.8203959000
BD,Zandi,2022,,ENSG00000126882,-0.1757092000,0.0002035000
BD,Zandi,2022,,ENSG00000167874,-0.1160632000,0.2408597000
BD,Zandi,2022,,ENSG00000080546,0.0333642000,0.2554340000
BD,Zandi,2022,,ENSG00000163793,-0.1540679000,0.2836072000
BD,Zandi,2022,,ENSG00000259448,0.1056758000,0.0869770000
BD,Zandi,2022,,ENSG00000187193,0.2517880000,0.0347117000
BD,Zandi,2022,,ENSG00000280222,-0.2432253000,0.0092354000
BD,Zandi,2022,,ENSG00000110876,-0.2239312000,0.0208529000
BD,Zandi,2022,,ENSG00000174606,-0.0074921000,0.7731871000
BD,Zandi,2022,,ENSG00000095585,-0.2502127000,0.0281671000
BD,Zandi,2022,,ENSG00000150347,0.0436481000,0.2733655000
BD,Zandi,2022,,ENSG00000269935,0.0339117000,0.6921032000
BD,Zandi,2022,,ENSG00000198929,-0.0136176000,0.7801078000
BD,Zandi,2022,,ENSG00000232591,-0.5669981000,0.0008366000
BD,Zandi,2022,,ENSG00000221869,0.0175420000,0.8342142000
BD,Zandi,2022,,ENSG00000179604,-0.1127066000,0.0048562000
BD,Zandi,2022,,ENSG00000138756,-0.0883303000,0.0015431000
BD,Zandi,2022,,ENSG00000164168,-0.0568115000,0.0117940000
BD,Zandi,2022,,ENSG00000159733,0.0808132000,0.0220700000
BD,Zandi,2022,,ENSG00000164604,-0.1033296000,0.0368138000
BD,Zandi,2022,,ENSG00000073737,-0.2540825000,0.0981297000
BD,Zandi,2022,,ENSG00000196459,0.0342778000,0.1184555000
BD,Zandi,2022,,ENSG00000120458,-0.0093701000,0.7695137000
BD,Zandi,2022,,ENSG00000095015,0.0041790000,0.8919933000
BD,Zandi,2022,,ENSG00000184056,0.0477384000,0.0224330000
BD,Zandi,2022,,ENSG00000161904,0.0230742000,0.2353890000
BD,Zandi,2022,,ENSG00000158220,0.0937504000,0.0163316000
BD,Zandi,2022,,ENSG00000186812,-0.0520107000,0.0880306000
BD,Zandi,2022,,ENSG00000177875,-0.0972666000,0.0190711000
BD,Zandi,2022,,ENSG00000174640,-0.1353939000,0.1546363000
BD,Zandi,2022,,ENSG00000138185,-0.1914588000,0.0000761000
BD,Zandi,2022,,ENSG00000169252,-0.1105264000,0.0569439000
BD,Zandi,2022,,ENSG00000249176,0.4767706000,0.0194864000
BD,Zandi,2022,,ENSG00000153071,-0.1182721000,0.0117654000
BD,Zandi,2022,,ENSG00000151849,0.1086976000,0.0074637000
BD,Zandi,2022,,ENSG00000178573,-0.1296473000,0.0100725000
BD,Zandi,2022,,ENSG00000099860,0.1592489000,0.2289302000
BD,Zandi,2022,,ENSG00000234031,0.1087372000,0.2708033000
BD,Zandi,2022,,ENSG00000158006,-0.0355503000,0.2778388000
BD,Zandi,2022,,ENSG00000019169,-0.7714479000,0.0043880000
BD,Zandi,2022,,ENSG00000170677,-0.1029341000,0.0044014000
BD,Zandi,2022,,ENSG00000267221,0.0951771000,0.0361459000
BD,Zandi,2022,,ENSG00000079335,-0.1572191000,0.0003210000
BD,Zandi,2022,,ENSG00000159958,-0.3193332000,0.0013749000
BD,Zandi,2022,,ENSG00000184060,-0.1096173000,0.0877703000
BD,Zandi,2022,,ENSG00000162419,-0.0158700000,0.5529465000
BD,Zandi,2022,,ENSG00000141497,-0.2434404000,0.0005632000
BD,Zandi,2022,,ENSG00000172046,-0.0318364000,0.0595598000
BD,Zandi,2022,,ENSG00000155090,-0.0569449000,0.4319966000
BD,Zandi,2022,,ENSG00000139679,-0.2334284000,0.0025079000
BD,Zandi,2022,,ENSG00000185862,-0.2099704000,0.0128409000
BD,Zandi,2022,,ENSG00000120318,0.2353600000,0.0001039000
BD,Zandi,2022,,ENSG00000156030,0.0802955000,0.0231702000
BD,Zandi,2022,,ENSG00000139178,0.1352239000,0.0343648000
BD,Zandi,2022,,ENSG00000100129,0.0565877000,0.0042962000
BD,Zandi,2022,,ENSG00000168291,-0.0199434000,0.2914973000
BD,Zandi,2022,,ENSG00000157796,0.0738508000,0.0054740000
BD,Zandi,2022,,ENSG00000196136,0.5621620000,0.0402397000
BD,Zandi,2022,,ENSG00000152102,0.0279746000,0.0875971000
BD,Zandi,2022,,ENSG00000072682,0.1128077000,0.0043462000
BD,Zandi,2022,,ENSG00000163659,0.0827829000,0.1385043000
BD,Zandi,2022,,ENSG00000102032,-0.1231197000,0.0042349000
BD,Zandi,2022,,ENSG00000228889,-0.0059761000,0.9332704000
BD,Zandi,2022,,ENSG00000183955,-0.0545292000,0.0582559000
BD,Zandi,2022,,ENSG00000198730,-0.0062222000,0.7281062000
BD,Zandi,2022,,ENSG00000197943,-0.1424540000,0.0185913000
BD,Zandi,2022,,ENSG00000100626,-0.0126161000,0.8028259000
BD,Zandi,2022,,ENSG00000078053,-0.0115286000,0.7657258000
BD,Zandi,2022,,ENSG00000118707,-0.0995235000,0.0671337000
BD,Zandi,2022,,ENSG00000177464,0.3582575000,0.0059029000
BD,Zandi,2022,,ENSG00000138172,-0.1476032000,0.0143928000
BD,Zandi,2022,,ENSG00000154258,-0.1177930000,0.0153138000
BD,Zandi,2022,,ENSG00000225794,0.4609269000,0.0276299000
BD,Zandi,2022,,ENSG00000072364,0.0269667000,0.0931392000
BD,Zandi,2022,,ENSG00000108039,0.0090806000,0.6128340000
BD,Zandi,2022,,ENSG00000255980,-0.4172492000,0.0039015000
BD,Zandi,2022,,ENSG00000101400,-0.0960301000,0.0020520000
BD,Zandi,2022,,ENSG00000103319,0.0612784000,0.1584650000
BD,Zandi,2022,,ENSG00000213203,-0.1159926000,0.1416165000
BD,Zandi,2022,,ENSG00000183397,0.1166537000,0.0752228000
BD,Zandi,2022,,ENSG00000148700,-0.0715783000,0.0023049000
BD,Zandi,2022,,ENSG00000180257,-0.1413417000,0.0147733000
BD,Zandi,2022,,ENSG00000223634,0.1235896000,0.3785447000
BD,Zandi,2022,,ENSG00000086717,-0.0653466000,0.4432234000
BD,Zandi,2022,,ENSG00000017483,-0.2374668000,0.0020040000
BD,Zandi,2022,,ENSG00000179761,-0.1847640000,0.0000048100
BD,Zandi,2022,,ENSG00000178233,-0.1107897000,0.0067067000
BD,Zandi,2022,,ENSG00000147121,0.0656601000,0.0152345000
BD,Zandi,2022,,ENSG00000172795,0.0372052000,0.0721708000
BD,Zandi,2022,,ENSG00000130307,-0.1510694000,0.1020450000
BD,Zandi,2022,,ENSG00000168959,0.0449410000,0.1433949000
BD,Zandi,2022,,ENSG00000171811,-0.0274759000,0.5968464000
BD,Zandi,2022,,ENSG00000153487,0.0791132000,0.0634510000
BD,Zandi,2022,,ENSG00000124120,-0.0535526000,0.0804940000
BD,Zandi,2022,,ENSG00000133048,0.6729875000,0.0000027600
BD,Zandi,2022,,ENSG00000137727,-0.0761594000,0.0753455000
BD,Zandi,2022,,ENSG00000062038,0.2227349000,0.0001019000
BD,Zandi,2022,,ENSG00000163257,0.0495133000,0.0190334000
BD,Zandi,2022,,ENSG00000105639,0.1175600000,0.0440074000
BD,Zandi,2022,,ENSG00000135750,-0.0573654000,0.3364133000
BD,Zandi,2022,,ENSG00000013503,-0.0320370000,0.2477858000
BD,Zandi,2022,,ENSG00000106560,-0.0769561000,0.2504096000
BD,Zandi,2022,,ENSG00000124784,-0.0625425000,0.0322988000
BD,Zandi,2022,,ENSG00000141506,-0.2992447000,0.0010936000
BD,Zandi,2022,,ENSG00000198369,-0.1085098000,0.0076962000
BD,Zandi,2022,,ENSG00000131016,0.0681138000,0.1103075000
BD,Zandi,2022,,ENSG00000204396,0.0297584000,0.7254006000
BD,Zandi,2022,,ENSG00000187678,-0.0530397000,0.4016629000
BD,Zandi,2022,,ENSG00000213096,0.0356479000,0.0617231000
BD,Zandi,2022,,ENSG00000101187,0.3947992000,0.0001126000
BD,Zandi,2022,,ENSG00000176946,0.0489140000,0.0228604000
BD,Zandi,2022,,ENSG00000154721,-0.0829622000,0.0268262000
BD,Zandi,2022,,ENSG00000148408,0.0456063000,0.1150307000
BD,Zandi,2022,,ENSG00000266258,-0.1159307000,0.2898913000
BD,Zandi,2022,,ENSG00000138336,-0.0002462000,0.9924786000
BD,Zandi,2022,,ENSG00000205362,0.5270539000,0.0033883000
BD,Zandi,2022,,ENSG00000180917,-0.0549526000,0.0755844000
BD,Zandi,2022,,ENSG00000100814,0.0537928000,0.1049459000
BD,Zandi,2022,,ENSG00000187051,-0.0379861000,0.1359633000
BD,Zandi,2022,,ENSG00000164512,0.0568562000,0.4876734000
BD,Zandi,2022,,ENSG00000261824,0.0161776000,0.4537697000
BD,Zandi,2022,,ENSG00000067182,0.1645802000,0.0000305000
BD,Zandi,2022,,ENSG00000149577,0.0630016000,0.0093336000
BD,Zandi,2022,,ENSG00000046889,-0.0782642000,0.0248065000
BD,Zandi,2022,,ENSG00000131323,-0.0468498000,0.1170919000
BD,Zandi,2022,,ENSG00000171033,0.0220609000,0.4230378000
BD,Zandi,2022,,ENSG00000138741,-0.0297141000,0.7360100000
BD,Zandi,2022,,ENSG00000015475,-0.0123576000,0.7831047000
BD,Zandi,2022,,ENSG00000112837,-0.2556600000,0.0064496000
BD,Zandi,2022,,ENSG00000101463,-0.1230929000,0.0062316000
BD,Zandi,2022,,ENSG00000166839,0.0185070000,0.6715244000
BD,Zandi,2022,,ENSG00000078596,-0.1983024000,0.0034291000
BD,Zandi,2022,,ENSG00000162063,0.0932034000,0.0327935000
BD,Zandi,2022,,ENSG00000107099,-0.1615000000,0.0755882000
BD,Zandi,2022,,ENSG00000269190,0.0150582000,0.7001071000
BD,Zandi,2022,,ENSG00000232884,-0.4174542000,0.0012340000
BD,Zandi,2022,,ENSG00000138744,0.0119327000,0.7949250000
BD,Zandi,2022,,ENSG00000187912,-0.4526633000,0.0104505000
BD,Zandi,2022,,ENSG00000270093,-0.0742991000,0.2438721000
BD,Zandi,2022,,ENSG00000187866,-0.0196907000,0.4159634000
BD,Zandi,2022,,ENSG00000117592,-0.0647676000,0.0216019000
BD,Zandi,2022,,ENSG00000204178,0.0686262000,0.0001339000
BD,Zandi,2022,,ENSG00000147439,0.0730561000,0.0041002000
BD,Zandi,2022,,ENSG00000074276,0.0743585000,0.3458774000
BD,Zandi,2022,,ENSG00000005007,0.0371303000,0.0627829000
BD,Zandi,2022,,ENSG00000188868,0.1002281000,0.0294955000
BD,Zandi,2022,,ENSG00000179051,-0.0300774000,0.2251306000
BD,Zandi,2022,,ENSG00000083857,-0.0298014000,0.4564729000
BD,Zandi,2022,,ENSG00000132016,0.0626814000,0.1481869000
BD,Zandi,2022,,ENSG00000092140,0.0293879000,0.1556373000
BD,Zandi,2022,,ENSG00000018869,-0.0222330000,0.5109521000
BD,Zandi,2022,,ENSG00000232903,-0.1379275000,0.2023865000
BD,Zandi,2022,,ENSG00000091317,-0.0190247000,0.5405322000
BD,Zandi,2022,,ENSG00000165152,0.0062650000,0.8446871000
BD,Zandi,2022,,ENSG00000272870,0.1091487000,0.0523541000
BD,Zandi,2022,,ENSG00000186918,0.1346600000,0.0017355000
BD,Zandi,2022,,ENSG00000160050,-0.1024142000,0.0048100000
BD,Zandi,2022,,ENSG00000124193,-0.0898965000,0.0029911000
BD,Zandi,2022,,ENSG00000165300,0.0525495000,0.1209511000
BD,Zandi,2022,,ENSG00000179912,0.0321578000,0.1271042000
BD,Zandi,2022,,ENSG00000250107,-0.4037244000,0.0077358000
BD,Zandi,2022,,ENSG00000114127,0.0556201000,0.0044251000
BD,Zandi,2022,,ENSG00000135108,0.0311078000,0.0707372000
BD,Zandi,2022,,ENSG00000135469,-0.0328948000,0.2804079000
BD,Zandi,2022,,ENSG00000140678,-0.3140965000,0.0009931000
BD,Zandi,2022,,ENSG00000102466,0.1127959000,0.0190722000
BD,Zandi,2022,,ENSG00000068976,-0.1352192000,0.0216081000
BD,Zandi,2022,,ENSG00000042062,-0.1519200000,0.0647663000
BD,Zandi,2022,,ENSG00000104369,0.0756207000,0.1473462000
BD,Zandi,2022,,ENSG00000145241,0.0292465000,0.1851296000
BD,Zandi,2022,,ENSG00000253276,0.0462035000,0.2334417000
BD,Zandi,2022,,ENSG00000260230,0.0145559000,0.6381499000
BD,Zandi,2022,,ENSG00000117643,0.0139381000,0.6693983000
BD,Zandi,2022,,ENSG00000147036,0.0592629000,0.3992554000
BD,Zandi,2022,,ENSG00000122644,-0.0306404000,0.5810814000
BD,Zandi,2022,,ENSG00000007944,-0.1064723000,0.0123062000
BD,Zandi,2022,,ENSG00000100122,-0.1237619000,0.3546929000
BD,Zandi,2022,,ENSG00000197362,-0.0261395000,0.4379756000
BD,Zandi,2022,,ENSG00000115423,0.1188303000,0.0407138000
BD,Zandi,2022,,ENSG00000259407,-0.2420480000,0.0061303000
BD,Zandi,2022,,ENSG00000071553,0.0564938000,0.0107489000
BD,Zandi,2022,,ENSG00000110848,-0.9757375000,0.0000018900
BD,Zandi,2022,,ENSG00000134874,0.1257944000,0.0000050900
BD,Zandi,2022,,ENSG00000187187,-0.0712095000,0.0137209000
BD,Zandi,2022,,ENSG00000125895,0.1423062000,0.0187304000
BD,Zandi,2022,,ENSG00000155256,0.0393211000,0.0355572000
BD,Zandi,2022,,ENSG00000225439,0.0592231000,0.1190491000
BD,Zandi,2022,,ENSG00000105778,0.0434967000,0.0036501000
BD,Zandi,2022,,ENSG00000164418,0.0203718000,0.5576827000
BD,Zandi,2022,,ENSG00000257835,-0.1133955000,0.1257280000
BD,Zandi,2022,,ENSG00000126602,0.0567250000,0.0033668000
BD,Zandi,2022,,ENSG00000105750,0.0270209000,0.4624809000
BD,Zandi,2022,,ENSG00000101343,-0.0482852000,0.0102710000
BD,Zandi,2022,,ENSG00000166448,0.0691143000,0.0675230000
BD,Zandi,2022,,ENSG00000265666,-0.1038302000,0.2820042000
BD,Zandi,2022,,ENSG00000163106,-0.3153865000,0.0070386000
BD,Zandi,2022,,ENSG00000113838,-0.0630333000,0.0450520000
BD,Zandi,2022,,ENSG00000169972,-0.0303805000,0.4195122000
BD,Zandi,2022,,ENSG00000242539,-0.0515719000,0.4654393000
BD,Zandi,2022,,ENSG00000071242,0.0554161000,0.1267138000
BD,Zandi,2022,,ENSG00000136828,0.0558305000,0.0021432000
BD,Zandi,2022,,ENSG00000197992,-0.4583852000,0.0021866000
BD,Zandi,2022,,ENSG00000136643,-0.0136323000,0.4688254000
BD,Zandi,2022,,ENSG00000118496,-0.0549825000,0.0167686000
BD,Zandi,2022,,ENSG00000224982,0.0894927000,0.5863540000
BD,Zandi,2022,,ENSG00000197852,-0.1305456000,0.0143706000
BD,Zandi,2022,,ENSG00000231185,-0.1388625000,0.0328543000
BD,Zandi,2022,,ENSG00000162545,-0.0478576000,0.3788328000
BD,Zandi,2022,,ENSG00000134461,0.0633077000,0.0281322000
BD,Zandi,2022,,ENSG00000173218,-0.1054627000,0.0395868000
BD,Zandi,2022,,ENSG00000164062,-0.0291442000,0.1004321000
BD,Zandi,2022,,ENSG00000132613,-0.0679174000,0.0305977000
BD,Zandi,2022,,ENSG00000165457,-0.1930723000,0.0850034000
BD,Zandi,2022,,ENSG00000259917,0.0788776000,0.0760832000
BD,Zandi,2022,,ENSG00000141646,0.0376399000,0.0721792000
BD,Zandi,2022,,ENSG00000006451,-0.0542211000,0.0042599000
BD,Zandi,2022,,ENSG00000271430,-0.0325081000,0.2012976000
BD,Zandi,2022,,ENSG00000283487,-0.1652019000,0.3912807000
BD,Zandi,2022,,ENSG00000139318,-0.1433574000,0.0955242000
BD,Zandi,2022,,ENSG00000279696,-0.1397275000,0.0007843000
BD,Zandi,2022,,ENSG00000204406,0.0606064000,0.0000412000
BD,Zandi,2022,,ENSG00000259417,-0.2176603000,0.0119178000
BD,Zandi,2022,,ENSG00000172725,-0.0632170000,0.0189837000
BD,Zandi,2022,,ENSG00000120279,-0.1676300000,0.0222249000
BD,Zandi,2022,,ENSG00000237457,-0.0911268000,0.1043428000
BD,Zandi,2022,,ENSG00000143398,0.0037167000,0.8456493000
BD,Zandi,2022,,ENSG00000185728,-0.0022347000,0.8826968000
BD,Zandi,2022,,ENSG00000085276,0.0005915000,0.9945220000
BD,Zandi,2022,,ENSG00000200350,0.0012230000,0.9947758000
BD,Zandi,2022,,ENSG00000168067,-0.0173001000,0.4380422000
BD,Zandi,2022,,ENSG00000122068,-0.0320154000,0.0932586000
BD,Zandi,2022,,ENSG00000146826,-0.0704555000,0.0147456000
BD,Zandi,2022,,ENSG00000162194,-0.0475626000,0.3903028000
BD,Zandi,2022,,ENSG00000123191,0.0699180000,0.0513572000
BD,Zandi,2022,,ENSG00000136826,-0.4405989000,0.0009950000
BD,Zandi,2022,,ENSG00000100092,-0.1779404000,0.0018529000
BD,Zandi,2022,,ENSG00000135407,-0.1735709000,0.0181681000
BD,Zandi,2022,,ENSG00000186416,0.0159801000,0.4916810000
BD,Zandi,2022,,ENSG00000171444,-0.0842990000,0.0795129000
BD,Zandi,2022,,ENSG00000165379,0.0427198000,0.3087195000
BD,Zandi,2022,,ENSG00000120256,0.0665236000,0.0014367000
BD,Zandi,2022,,ENSG00000277778,-0.2442890000,0.0175155000
BD,Zandi,2022,,ENSG00000100413,-0.0550006000,0.0239360000
BD,Zandi,2022,,ENSG00000171105,0.0460908000,0.0250028000
BD,Zandi,2022,,ENSG00000142687,0.0255957000,0.0448682000
BD,Zandi,2022,,ENSG00000010539,-0.0410991000,0.1358472000
BD,Zandi,2022,,ENSG00000157445,0.0424632000,0.2800815000
BD,Zandi,2022,,ENSG00000187848,-0.6670636000,0.0024369000
BD,Zandi,2022,,ENSG00000184384,-0.0475581000,0.1290730000
BD,Zandi,2022,,ENSG00000160193,-0.0212689000,0.4743171000
BD,Zandi,2022,,ENSG00000167528,-0.0666487000,0.0089146000
BD,Zandi,2022,,ENSG00000109787,-0.0448129000,0.0636967000
BD,Zandi,2022,,ENSG00000179361,0.0049824000,0.9137681000
BD,Zandi,2022,,ENSG00000188827,-0.0495975000,0.0334588000
BD,Zandi,2022,,ENSG00000113916,0.0686042000,0.1750009000
BD,Zandi,2022,,ENSG00000168453,-0.0577279000,0.2849777000
BD,Zandi,2022,,ENSG00000269743,-0.0846863000,0.0092755000
BD,Zandi,2022,,ENSG00000184486,-0.0781245000,0.0555208000
BD,Zandi,2022,,ENSG00000163220,0.2950202000,0.1387116000
BD,Zandi,2022,,ENSG00000111229,-0.0312747000,0.1949265000
BD,Zandi,2022,,ENSG00000278941,0.1160854000,0.3596277000
BD,Zandi,2022,,ENSG00000169507,-0.0600352000,0.6199414000
BD,Zandi,2022,,ENSG00000135093,0.0082591000,0.6988365000
BD,Zandi,2022,,ENSG00000189241,0.0551850000,0.0344102000
BD,Zandi,2022,,ENSG00000184988,-0.1600629000,0.0076686000
BD,Zandi,2022,,ENSG00000010610,-0.1183397000,0.0753390000
BD,Zandi,2022,,ENSG00000138413,-0.0057476000,0.8513064000
BD,Zandi,2022,,ENSG00000108826,-0.0221285000,0.3171782000
