DISORDER,STUDY,YEAR,TISSUE,GENEID,LOG2FC,PVAL,-LOGPVAL,,
MDD,Labonte,2017,BA25,ENSG00000178233,0.421052237,0.021932967,1.6589026148,,
MDD,Labonte,2017,BA25,ENSG00000163930,0.42076306,0.000789107,3.1028641041,,
MDD,Labonte,2017,BA25,ENSG00000127084,0.420150184,0.011945044,1.9228122462,,
MDD,Labonte,2017,BA25,ENSG00000169752,0.419368596,0.044255867,1.3540291467,,
MDD,Labonte,2017,BA25,ENSG00000157778,0.418981125,0.003036302,2.5176550344,,
MDD,Labonte,2017,BA25,ENSG00000198286,0.418855317,0.007128435,2.1470058061,,
MDD,Labonte,2017,BA25,ENSG00000171189,0.418803413,0.027859739,1.5550229565,,
MDD,Labonte,2017,BA25,ENSG00000108309,0.418791811,0.012993696,1.8862672982,,
MDD,Labonte,2017,BA25,ENSG00000172602,0.418613562,0.035236777,1.4530038220,,
MDD,Labonte,2017,BA25,ENSG00000147382,0.418165047,0.002597791,2.5853957921,,
MDD,Labonte,2017,BA25,ENSG00000160113,0.417966834,0.001162257,2.9346978295,,
MDD,Labonte,2017,BA25,ENSG00000198816,0.417956955,0.000527303,3.2779397578,,
MDD,Labonte,2017,BA25,ENSG00000102878,0.416873282,0.00605219,2.2180874464,,
MDD,Labonte,2017,BA25,ENSG00000176101,0.416723555,0.0000816886,4.0878385469,,
MDD,Labonte,2017,BA25,ENSG00000182319,0.4165931,0.031516206,1.5014660695,,
MDD,Labonte,2017,BA25,ENSG00000104976,0.416176966,0.00811197,2.0908736641,,
MDD,Labonte,2017,BA25,ENSG00000088899,0.416082357,0.003424217,2.4654387209,,
MDD,Labonte,2017,BA25,ENSG00000233927,0.415602815,0.001275521,2.8943123868,,
MDD,Labonte,2017,BA25,ENSG00000255135,0.415303602,0.016040643,1.7947782267,,
MDD,Labonte,2017,BA25,ENSG00000127445,0.413527739,0.001866494,2.7289734018,,
MDD,Labonte,2017,BA25,ENSG00000168502,0.413337864,0.009754643,2.0107886203,,
MDD,Labonte,2017,BA25,ENSG00000256073,0.412437082,0.007764286,2.1098984756,,
MDD,Labonte,2017,BA25,ENSG00000239672,0.412033331,0.009448508,2.0246367649,,
MDD,Labonte,2017,BA25,ENSG00000185928,0.411931321,0.041589381,1.3810175435,,
MDD,Labonte,2017,BA25,ENSG00000173598,0.411855137,0.041509847,1.3818488674,,
MDD,Labonte,2017,BA25,ENSG00000164587,0.411473637,0.000174313,3.7586702227,,
MDD,Labonte,2017,BA25,ENSG00000164099,0.411367179,0.038721667,1.4120459542,,
MDD,Labonte,2017,BA25,ENSG00000158716,0.411272608,0.002511971,2.5999853787,,
MDD,Labonte,2017,BA25,ENSG00000163923,0.41095879,0.009174324,2.0374259264,,
MDD,Labonte,2017,BA25,ENSG00000128626,0.410159486,0.009998807,2.0000518144,,
MDD,Labonte,2017,BA25,ENSG00000184524,0.410101938,0.001323659,2.8782238831,,
MDD,Labonte,2017,BA25,ENSG00000142347,0.40972495,0.042083915,1.3758838652,,
MDD,Labonte,2017,BA25,ENSG00000100379,0.409548381,0.002294672,2.6392793837,,
MDD,Labonte,2017,BA25,ENSG00000177030,0.409543002,0.001223482,2.9124024157,,
MDD,Labonte,2017,BA25,ENSG00000101460,0.409234759,0.001835553,2.7362330711,,
MDD,Labonte,2017,BA25,ENSG00000074416,0.408691137,0.017153355,1.7656509243,,
MDD,Labonte,2017,BA25,ENSG00000204315,0.408651665,0.022112557,1.6553610346,,
MDD,Labonte,2017,BA25,ENSG00000105851,0.408633723,0.024276515,1.6148136580,,
MDD,Labonte,2017,BA25,ENSG00000141753,0.406823437,0.041737505,1.3794735159,,
MDD,Labonte,2017,BA25,ENSG00000198680,0.406595087,0.002708584,2.5672576913,,
MDD,Labonte,2017,BA25,ENSG00000105063,0.406428947,0.000207388,3.6832163766,,
MDD,Labonte,2017,BA25,ENSG00000205744,0.405820757,0.025417503,1.5948671165,,
MDD,Labonte,2017,BA25,ENSG00000166924,0.405810679,0.0000450983,4.3458398287,,
MDD,Labonte,2017,BA25,ENSG00000176340,0.405123738,0.010834067,1.9652084830,,
MDD,Labonte,2017,BA25,ENSG00000264589,0.404721981,0.035776646,1.4464003762,,
MDD,Labonte,2017,BA25,ENSG00000137700,0.404428063,0.000243543,3.6134243486,,
MDD,Labonte,2017,BA25,ENSG00000103363,0.40422788,0.00017197,3.7645473087,,
MDD,Labonte,2017,BA25,ENSG00000160813,0.404172888,0.015725237,1.8034028004,,
MDD,Labonte,2017,BA25,ENSG00000183011,0.40376735,0.000904149,3.0437599937,,
MDD,Labonte,2017,BA25,ENSG00000172428,0.403474449,0.003875152,2.4117112579,,
MDD,Labonte,2017,BA25,ENSG00000250510,0.402641844,0.001604993,2.7945268574,,
MDD,Labonte,2017,BA25,ENSG00000233276,0.402359681,0.001761756,2.7540542408,,
MDD,Labonte,2017,BA25,ENSG00000226054,0.40229997,0.0155998,1.8068809696,,
MDD,Labonte,2017,BA25,ENSG00000168734,0.401963525,0.003167699,2.4992560925,,
MDD,Labonte,2017,BA25,ENSG00000171224,0.401763945,0.010606664,1.9744211886,,
MDD,Labonte,2017,BA25,ENSG00000110717,0.401708361,0.000598836,3.2226920992,,
MDD,Labonte,2017,BA25,ENSG00000124313,0.401638373,0.005501504,2.2595185669,,
MDD,Labonte,2017,BA25,ENSG00000177098,0.400791673,0.003010434,2.5213708897,,
MDD,Labonte,2017,BA25,ENSG00000034510,0.400239509,0.019348349,1.7133560875,,
MDD,Labonte,2017,BA25,ENSG00000167702,0.400103121,0.007157893,2.1452147980,,
MDD,Labonte,2017,BA25,ENSG00000090013,0.400062017,0.001006611,2.9971383280,,
MDD,Labonte,2017,BA25,ENSG00000135502,0.399882304,0.018942089,1.7225721272,,
MDD,Labonte,2017,BA25,ENSG00000227799,0.399594089,0.030299897,1.5185588478,,
MDD,Labonte,2017,BA25,ENSG00000196544,0.39932466,0.003392538,2.4694752791,,
MDD,Labonte,2017,BA25,ENSG00000233503,0.399221933,0.039959278,1.3983823674,,
MDD,Labonte,2017,BA25,ENSG00000103152,0.39880058,0.002079301,2.6820826376,,
MDD,Labonte,2017,BA25,ENSG00000087152,0.397973064,0.011469268,1.9404642991,,
MDD,Labonte,2017,BA25,ENSG00000204498,0.397565369,0.000620308,3.2073926178,,
MDD,Labonte,2017,BA25,ENSG00000029153,0.396924877,0.030924584,1.5096961338,,
MDD,Labonte,2017,BA25,ENSG00000204301,0.396587113,0.008865472,2.0522981375,,
MDD,Labonte,2017,BA25,ENSG00000263874,0.396187972,0.008129167,2.0899539545,,
MDD,Labonte,2017,BA25,ENSG00000169750,0.396183327,0.008108105,2.0910806358,,
MDD,Labonte,2017,BA25,ENSG00000129946,0.396047416,0.000973119,3.0118340478,,
MDD,Labonte,2017,BA25,ENSG00000197903,0.395855668,0.003744858,2.4265646455,,
MDD,Labonte,2017,BA25,ENSG00000187990,0.394672237,0.008584463,2.0662868669,,
MDD,Labonte,2017,BA25,ENSG00000063241,0.394577811,0.00162732,2.7885270380,,
MDD,Labonte,2017,BA25,ENSG00000197380,0.394494316,0.000373383,3.4278454592,,
MDD,Labonte,2017,BA25,ENSG00000167535,0.394380813,0.042902451,1.3675178960,,
MDD,Labonte,2017,BA25,ENSG00000172336,0.394044501,0.00386547,2.4127976929,,
MDD,Labonte,2017,BA25,ENSG00000198618,0.393910997,0.000531809,3.2742443172,,
MDD,Labonte,2017,BA25,ENSG00000068001,0.393671482,0.017392256,1.7596440807,,
MDD,Labonte,2017,BA25,ENSG00000173825,0.393245206,0.039678403,1.4014458159,,
MDD,Labonte,2017,BA25,ENSG00000182117,0.393200156,0.007443193,2.1282407197,,
MDD,Labonte,2017,BA25,ENSG00000107954,0.393030949,0.006174021,2.2094318977,,
MDD,Labonte,2017,BA25,ENSG00000139998,0.392146039,0.039394419,1.4045653002,,
MDD,Labonte,2017,BA25,ENSG00000102981,0.391889364,0.02626456,1.5806298704,,
MDD,Labonte,2017,BA25,ENSG00000166780,0.391366971,0.000958753,3.0182932641,,
MDD,Labonte,2017,BA25,ENSG00000005379,0.390498343,0.013345542,1.8746637836,,
MDD,Labonte,2017,BA25,ENSG00000184916,0.390398653,0.005519666,2.2580872010,,
MDD,Labonte,2017,BA25,ENSG00000172965,0.389775423,0.028818837,1.5403235494,,
MDD,Labonte,2017,BA25,ENSG00000239697,0.389124714,0.006313548,2.1997265134,,
MDD,Labonte,2017,BA25,ENSG00000242125,0.389094411,0.010646516,1.9727924889,,
MDD,Labonte,2017,BA25,ENSG00000267454,0.38875922,0.023950405,1.6206871383,,
MDD,Labonte,2017,BA25,ENSG00000159335,0.388092343,0.000496334,3.3042259736,,
MDD,Labonte,2017,BA25,ENSG00000162244,0.388087566,0.00166316,2.7790659686,,
MDD,Labonte,2017,BA25,ENSG00000160014,0.387533873,0.015435819,1.8114703226,,
MDD,Labonte,2017,BA25,ENSG00000197697,0.387416649,0.015444112,1.8112370576,,
MDD,Labonte,2017,BA25,ENSG00000167281,0.387315859,0.030383612,1.5173605985,,
MDD,Labonte,2017,BA25,ENSG00000229117,0.387305242,0.008272681,2.0823537220,,
MDD,Labonte,2017,BA25,ENSG00000265150,0.387303115,0.009954582,2.0019769716,,
MDD,Labonte,2017,BA25,ENSG00000164442,0.387020332,0.032347883,1.4901541364,,
MDD,Labonte,2017,BA25,ENSG00000233579,0.386859964,0.034230911,1.4655815427,,
MDD,Labonte,2017,BA25,ENSG00000175701,0.386361613,0.012998532,1.8861056923,,
MDD,Labonte,2017,BA25,ENSG00000237187,0.386004011,0.038463932,1.4149463218,,
MDD,Labonte,2017,BA25,ENSG00000132004,0.385955424,0.017858738,1.7481492341,,
MDD,Labonte,2017,BA25,ENSG00000124507,0.385871318,0.014770043,1.8306182403,,
MDD,Labonte,2017,BA25,ENSG00000163046,0.385064985,0.026893067,1.5703596662,,
MDD,Labonte,2017,BA25,ENSG00000168490,0.384698354,0.018934652,1.7227426724,,
MDD,Labonte,2017,BA25,ENSG00000233016,0.384498298,0.004364582,2.3600573427,,
MDD,Labonte,2017,BA25,ENSG00000103024,0.384233732,0.00277571,2.5566259100,,
MDD,Labonte,2017,BA25,ENSG00000110697,0.383705533,0.000445348,3.3513004937,,
MDD,Labonte,2017,BA25,ENSG00000253368,0.383701093,0.012893114,1.8896421773,,
MDD,Labonte,2017,BA25,ENSG00000197846,0.383621927,0.01036763,1.9843205103,,
MDD,Labonte,2017,BA25,ENSG00000169021,0.383362247,0.002088144,2.6802395554,,
MDD,Labonte,2017,BA25,ENSG00000104522,0.383352396,0.0000953332,4.0207558290,,
MDD,Labonte,2017,BA25,ENSG00000173465,0.383310628,0.001210416,2.9170653442,,
MDD,Labonte,2017,BA25,ENSG00000105701,0.383188289,0.00000435437,5.3610746708,,
MDD,Labonte,2017,BA25,ENSG00000118680,0.382847613,0.000734996,3.1337150244,,
MDD,Labonte,2017,BA25,ENSG00000167680,0.382712414,0.008465538,2.0723454365,,
MDD,Labonte,2017,BA25,ENSG00000116017,0.382516099,0.002585159,2.5875127405,,
MDD,Labonte,2017,BA25,ENSG00000105619,0.38238086,0.008091365,2.0919782074,,
MDD,Labonte,2017,BA25,ENSG00000270066,0.382116523,0.012540455,1.9016867059,,
MDD,Labonte,2017,BA25,ENSG00000149806,0.380729074,0.000141275,3.8499346840,,
MDD,Labonte,2017,BA25,ENSG00000205363,0.38059342,0.000837758,3.0768814163,,
MDD,Labonte,2017,BA25,ENSG00000141741,0.380316796,0.001406672,2.8518071571,,
MDD,Labonte,2017,BA25,ENSG00000124614,0.380181362,0.029264826,1.5336540537,,
MDD,Labonte,2017,BA25,ENSG00000197558,0.379720934,0.011836229,1.9267866410,,
MDD,Labonte,2017,BA25,ENSG00000147403,0.379564417,0.009378849,2.0278504562,,
MDD,Labonte,2017,BA25,ENSG00000140854,0.379089379,0.000404912,3.3926393523,,
MDD,Labonte,2017,BA25,ENSG00000125652,0.378556889,0.005841703,2.2334605269,,
MDD,Labonte,2017,BA25,ENSG00000173898,0.378197483,0.008360569,2.0777641645,,
MDD,Labonte,2017,BA25,ENSG00000117154,0.378085798,0.012224571,1.9127663727,,
MDD,Labonte,2017,BA25,ENSG00000148362,0.377823184,0.006082417,2.2159238087,,
MDD,Labonte,2017,BA25,ENSG00000169258,0.377329782,0.028415228,1.5464488549,,
MDD,Labonte,2017,BA25,ENSG00000227242,0.377291102,0.019079074,1.7194427075,,
MDD,Labonte,2017,BA25,ENSG00000198832,0.377015411,0.000526277,3.2787856096,,
MDD,Labonte,2017,BA25,ENSG00000130479,0.376305059,0.00604686,2.2184700863,,
MDD,Labonte,2017,BA25,ENSG00000184281,0.375961889,0.003833318,2.4164251515,,
MDD,Labonte,2017,BA25,ENSG00000234742,0.375671986,0.047819845,1.3203918359,,
MDD,Labonte,2017,BA25,ENSG00000231841,0.375286708,0.049713955,1.3035216851,,
MDD,Labonte,2017,BA25,ENSG00000145214,0.375111487,0.001684276,2.7735867398,,
MDD,Labonte,2017,BA25,ENSG00000063660,0.375064613,0.000774195,3.1111496378,,
MDD,Labonte,2017,BA25,ENSG00000179271,0.374890415,0.00000126471,5.8980090475,,
MDD,Labonte,2017,BA25,ENSG00000213888,0.374598133,0.024848257,1.6047040698,,
MDD,Labonte,2017,BA25,ENSG00000104904,0.374434708,0.00423757,2.3728831147,,
MDD,Labonte,2017,BA25,ENSG00000136490,0.374087157,0.011559889,1.9370463361,,
MDD,Labonte,2017,BA25,ENSG00000008710,0.37404595,0.003718103,2.4296785834,,
MDD,Labonte,2017,BA25,ENSG00000162910,0.373687626,0.002288294,2.6404881781,,
MDD,Labonte,2017,BA25,ENSG00000130165,0.372939568,0.0000919193,4.0365932916,,
MDD,Labonte,2017,BA25,ENSG00000099785,0.372815927,0.000174212,3.7589219334,,
MDD,Labonte,2017,BA25,ENSG00000107872,0.372776204,0.014888245,1.8271564931,,
MDD,Labonte,2017,BA25,ENSG00000165752,0.37262884,0.008670159,2.0619729380,,
MDD,Labonte,2017,BA25,ENSG00000250251,0.372357194,0.02534322,1.5961382064,,
MDD,Labonte,2017,BA25,ENSG00000105472,0.372333073,0.043816777,1.3583595707,,
MDD,Labonte,2017,BA25,ENSG00000096433,0.372273985,0.02156003,1.6663506392,,
MDD,Labonte,2017,BA25,ENSG00000076826,0.372010305,0.004976783,2.3030512952,,
MDD,Labonte,2017,BA25,ENSG00000183092,0.371972643,0.011945193,1.9228068289,,
MDD,Labonte,2017,BA25,ENSG00000244313,0.371890066,0.00775637,2.1103414821,,
MDD,Labonte,2017,BA25,ENSG00000105088,0.369582335,0.007738045,2.1113687490,,
MDD,Labonte,2017,BA25,ENSG00000124212,0.369483422,0.044757042,1.3491386238,,
MDD,Labonte,2017,BA25,ENSG00000168517,0.36929852,0.003300347,2.4814403958,,
MDD,Labonte,2017,BA25,ENSG00000149527,0.369290019,0.03238748,1.4896228422,,
MDD,Labonte,2017,BA25,ENSG00000169567,0.368764427,0.024554014,1.6098775009,,
MDD,Labonte,2017,BA25,ENSG00000008853,0.368658371,0.008922098,2.0495330108,,
MDD,Labonte,2017,BA25,ENSG00000142686,0.368615511,0.0292701,1.5335757938,,
MDD,Labonte,2017,BA25,ENSG00000137267,0.368515234,0.021499775,1.6675660851,,
MDD,Labonte,2017,BA25,ENSG00000235618,0.368505561,0.037060797,1.4310852453,,
MDD,Labonte,2017,BA25,ENSG00000002330,0.368108157,0.001132037,2.9461393782,,
MDD,Labonte,2017,BA25,ENSG00000198258,0.368100949,0.006657257,2.1767046770,,
MDD,Labonte,2017,BA25,ENSG00000270177,0.367965215,0.039544351,1.4029155477,,
MDD,Labonte,2017,BA25,ENSG00000099866,0.367455185,0.046493132,1.3326111967,,
MDD,Labonte,2017,BA25,ENSG00000087088,0.367212709,0.013217331,1.8788562339,,
MDD,Labonte,2017,BA25,ENSG00000173020,0.366962515,0.002734511,2.5631203253,,
MDD,Labonte,2017,BA25,ENSG00000134871,0.366890317,0.004167433,2.3801313736,,
MDD,Labonte,2017,BA25,ENSG00000107404,0.366763766,0.00081806,3.0872148422,,
MDD,Labonte,2017,BA25,ENSG00000111669,0.366465894,0.00520586,2.2835075155,,
MDD,Labonte,2017,BA25,ENSG00000267321,0.366304887,0.011002186,1.9585210173,,
MDD,Labonte,2017,BA25,ENSG00000125835,0.366063113,0.001571594,2.8036596379,,
MDD,Labonte,2017,BA25,ENSG00000184986,0.36580978,0.010882684,1.9632639812,,
MDD,Labonte,2017,BA25,ENSG00000179588,0.365487705,0.019678065,1.7060176092,,
MDD,Labonte,2017,BA25,ENSG00000162755,0.365258417,0.007032335,2.1529004489,,
MDD,Labonte,2017,BA25,ENSG00000175573,0.365149539,0.001080561,2.9663507112,,
MDD,Labonte,2017,BA25,ENSG00000148303,0.364964502,0.000114484,3.9412552050,,
MDD,Labonte,2017,BA25,ENSG00000173442,0.3647197,0.008128528,2.0899880939,,
MDD,Labonte,2017,BA25,ENSG00000214975,0.364681461,0.004359786,2.3605348275,,
MDD,Labonte,2017,BA25,ENSG00000238741,0.364388513,0.013941283,1.8556972568,,
MDD,Labonte,2017,BA25,ENSG00000132359,0.364059485,0.027471826,1.5611124729,,
MDD,Labonte,2017,BA25,ENSG00000170043,0.363923972,0.000488039,3.3115454714,,
MDD,Labonte,2017,BA25,ENSG00000159069,0.363550749,0.000814204,3.0892667684,,
MDD,Labonte,2017,BA25,ENSG00000211450,0.363369525,0.002668892,2.5736690001,,
MDD,Labonte,2017,BA25,ENSG00000124733,0.363017326,0.000331177,3.4799398323,,
MDD,Labonte,2017,BA25,ENSG00000161016,0.362856206,0.000021357,4.6704597523,,
MDD,Labonte,2017,BA25,ENSG00000185340,0.36279279,0.000429416,3.3671217778,,
MDD,Labonte,2017,BA25,ENSG00000167971,0.362700585,0.001148019,2.9400509242,,
MDD,Labonte,2017,BA25,ENSG00000135314,0.361960432,0.006388327,2.1946128617,,
MDD,Labonte,2017,BA25,ENSG00000101298,0.361941438,0.002797437,2.5532396853,,
MDD,Labonte,2017,BA25,ENSG00000104872,0.361535874,0.00098196,3.0079062028,,
MDD,Labonte,2017,BA25,ENSG00000099624,0.361116907,0.000300656,3.5219301248,,
MDD,Labonte,2017,BA25,ENSG00000004660,0.361037112,0.044449021,1.3521378000,,
MDD,Labonte,2017,BA25,ENSG00000177868,0.36073676,0.003013417,2.5209407660,,
MDD,Labonte,2017,BA25,ENSG00000061938,0.360626164,0.0000967811,4.0142094461,,
MDD,Labonte,2017,BA25,ENSG00000119383,0.360405226,0.001868699,2.7284606468,,
MDD,Labonte,2017,BA25,ENSG00000178026,0.360386578,0.01519179,1.8183910516,,
MDD,Labonte,2017,BA25,ENSG00000186787,0.360266162,0.027890951,1.5545366773,,
MDD,Labonte,2017,BA25,ENSG00000171303,0.360237868,0.04561758,1.3408677577,,
MDD,Labonte,2017,BA25,ENSG00000166133,0.360100299,0.001996475,2.6997361237,,
MDD,Labonte,2017,BA25,ENSG00000008382,0.360087315,0.000467658,3.3300716320,,
MDD,Labonte,2017,BA25,ENSG00000073150,0.359602622,0.009713971,2.0126031974,,
MDD,Labonte,2017,BA25,ENSG00000101180,0.359420132,0.012126836,1.9162524957,,
MDD,Labonte,2017,BA25,ENSG00000181790,0.359285341,0.011597955,1.9356185806,,
MDD,Labonte,2017,BA25,ENSG00000198933,0.358516013,0.001220055,2.9136205909,,
MDD,Labonte,2017,BA25,ENSG00000139405,0.358187746,0.002070822,2.6838572298,,
MDD,Labonte,2017,BA25,ENSG00000125520,0.357960679,0.03008273,1.5216827542,,
MDD,Labonte,2017,BA25,ENSG00000175221,0.357910571,0.002286179,2.6408897688,,
MDD,Labonte,2017,BA25,ENSG00000020181,0.357888431,0.024498425,1.6108618355,,
MDD,Labonte,2017,BA25,ENSG00000004059,0.357751427,0.005732509,2.2416552548,,
MDD,Labonte,2017,BA25,ENSG00000135617,0.357606155,0.006462872,2.1895744454,,
MDD,Labonte,2017,BA25,ENSG00000255098,0.357185942,0.047152398,1.3264962157,,
MDD,Labonte,2017,BA25,ENSG00000104866,0.356798801,0.004332226,2.3632888955,,
MDD,Labonte,2017,BA25,ENSG00000130477,0.356653811,0.029980743,1.5231576084,,
MDD,Labonte,2017,BA25,ENSG00000157870,0.356298328,0.000603038,3.2196553202,,
MDD,Labonte,2017,BA25,ENSG00000004399,0.355483077,0.002791069,2.5542294269,,
MDD,Labonte,2017,BA25,ENSG00000138207,0.354841822,0.020261555,1.6933272272,,
MDD,Labonte,2017,BA25,ENSG00000130311,0.354787973,0.0000974717,4.0111214594,,
MDD,Labonte,2017,BA25,ENSG00000234975,0.354296313,0.027203785,1.5653706662,,
MDD,Labonte,2017,BA25,ENSG00000079313,0.353526892,0.002299925,2.6382863260,,
MDD,Labonte,2017,BA25,ENSG00000259826,0.353064278,0.039217566,1.4065193639,,
MDD,Labonte,2017,BA25,ENSG00000184900,0.35286196,0.00247721,2.6060371755,,
MDD,Labonte,2017,BA25,ENSG00000099814,0.352830066,0.008611966,2.0648976934,,
MDD,Labonte,2017,BA25,ENSG00000161981,0.352281265,0.005229586,2.2815326907,,
MDD,Labonte,2017,BA25,ENSG00000173621,0.352032729,0.005433349,2.2649323981,,
MDD,Labonte,2017,BA25,ENSG00000146540,0.351948257,0.000135065,3.8694571771,,
MDD,Labonte,2017,BA25,ENSG00000177380,0.351505968,0.007262301,2.1389257549,,
MDD,Labonte,2017,BA25,ENSG00000008735,0.350752893,0.001665484,2.7784595351,,
MDD,Labonte,2017,BA25,ENSG00000261342,0.350476021,0.040545441,1.3920579715,,
MDD,Labonte,2017,BA25,ENSG00000166165,0.34965498,0.0000182118,4.7396471277,,
MDD,Labonte,2017,BA25,ENSG00000198755,0.349610093,0.000261478,3.5825648455,,
MDD,Labonte,2017,BA25,ENSG00000130332,0.349200539,0.01432211,1.8439929950,,
MDD,Labonte,2017,BA25,ENSG00000237190,0.349012334,0.015251778,1.8166795248,,
MDD,Labonte,2017,BA25,ENSG00000104886,0.348956577,0.001707827,2.7675561247,,
MDD,Labonte,2017,BA25,ENSG00000183741,0.348949226,0.007153003,2.1455115928,,
MDD,Labonte,2017,BA25,ENSG00000196465,0.348317628,0.001938085,2.7126271797,,
MDD,Labonte,2017,BA25,ENSG00000186111,0.347790582,0.008353103,2.0781521634,,
MDD,Labonte,2017,BA25,ENSG00000099795,0.347149995,0.0000787668,4.1036567979,,
MDD,Labonte,2017,BA25,ENSG00000130653,0.346939761,0.033100141,1.4801701562,,
MDD,Labonte,2017,BA25,ENSG00000187994,0.34663964,0.029511316,1.5300114235,,
MDD,Labonte,2017,BA25,ENSG00000171858,0.346471136,0.009706319,2.0129454396,,
MDD,Labonte,2017,BA25,ENSG00000117308,0.346439329,0.005099852,2.2924424271,,
MDD,Labonte,2017,BA25,ENSG00000160408,0.346370159,0.003759324,2.4248902427,,
MDD,Labonte,2017,BA25,ENSG00000163013,0.34628336,0.013724414,1.8625061898,,
MDD,Labonte,2017,BA25,ENSG00000136425,0.345855762,0.035369286,1.4513737072,,
MDD,Labonte,2017,BA25,ENSG00000133265,0.345729621,0.002651739,2.5764692240,,
MDD,Labonte,2017,BA25,ENSG00000103495,0.345676815,0.000552095,3.2579861860,,
MDD,Labonte,2017,BA25,ENSG00000133169,0.345673338,0.015128416,1.8202065418,,
MDD,Labonte,2017,BA25,ENSG00000123144,0.345303824,0.000134628,3.8708646059,,
MDD,Labonte,2017,BA25,ENSG00000151952,0.345088475,0.041639684,1.3804925750,,
MDD,Labonte,2017,BA25,ENSG00000145912,0.344863227,0.000240017,3.6197579969,,
MDD,Labonte,2017,BA25,ENSG00000009950,0.343807153,0.017527951,1.7562688495,,
MDD,Labonte,2017,BA25,ENSG00000272661,0.343721155,0.048473773,1.3144931753,,
MDD,Labonte,2017,BA25,ENSG00000263740,0.342716783,0.025601224,1.5917392705,,
MDD,Labonte,2017,BA25,ENSG00000188186,0.342192908,0.000760347,3.1189881633,,
MDD,Labonte,2017,BA25,ENSG00000229097,0.34197206,0.011308048,1.9466123567,,
MDD,Labonte,2017,BA25,ENSG00000184990,0.341915433,0.002370833,2.6250990364,,
MDD,Labonte,2017,BA25,ENSG00000131094,0.341651342,0.014314706,1.8442175672,,
MDD,Labonte,2017,BA25,ENSG00000214982,0.341637388,0.00679719,2.1676705902,,
MDD,Labonte,2017,BA25,ENSG00000119333,0.341619093,0.009865743,2.0058702020,,
MDD,Labonte,2017,BA25,ENSG00000204851,0.341377509,0.017344332,1.7608424219,,
MDD,Labonte,2017,BA25,ENSG00000197858,0.34129708,0.0000366691,4.4356997492,,
MDD,Labonte,2017,BA25,ENSG00000197562,0.341228059,0.020097682,1.6968540298,,
MDD,Labonte,2017,BA25,ENSG00000184436,0.341196371,0.000684937,3.1643493728,,
MDD,Labonte,2017,BA25,ENSG00000141750,0.341061285,0.009625475,2.0165778296,,
MDD,Labonte,2017,BA25,ENSG00000101940,0.34092659,0.00000729676,5.1368699380,,
MDD,Labonte,2017,BA25,ENSG00000232472,0.340880671,0.009596727,2.0178768595,,
MDD,Labonte,2017,BA25,ENSG00000127585,0.340821669,0.02885607,1.5397628172,,
MDD,Labonte,2017,BA25,ENSG00000169592,0.340776008,0.00816914,2.0878236611,,
MDD,Labonte,2017,BA25,ENSG00000138629,0.340288785,0.004884684,2.3111635264,,
